"Вид_работ
(Group)"	"Наименование_работ
(In group)"	"Объем
(Исходный)"	Вып. до 04.2026	"План на объем
Begin"	Ед.изм.	Норма расхода ч/ч на ед. объем
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,5 мм, диаметром до 200 мм 	0,0250	0,0000	0,0250	100 м2	24,5000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,6 мм, диаметром до 250 мм 	0,0800	0,0000	0,0800	100 м2	24,5000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,6 мм, диаметром до 355 мм 	0,0800	0,0000	0,0800	100 м2	21,4000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,6 мм, диаметром до 450 мм 	0,0400	0,0000	0,0400	100 м2	24,5000
Воздуховод	Прокладка воздуховодов из оцинкованной стали класса Н (нормальные) толщиной 0,7 мм, периметром от 1100 до 1600 мм 	0,0120	0,0000	0,0120	100 м2	21,4000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,7 мм, диаметром до 800 мм 	0,0700	0,0000	0,0700	100 м2	8,4500
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,5 мм, диаметром до 200 мм 	0,0570	0,0000	0,0570	100 м2	24,5000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,6 мм, диаметром до 250 мм 	0,0350	0,0000	0,0350	100 м2	24,5000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 1,0 мм, диаметром от 900 до 1000 мм 	0,1000	0,0000	0,1000	100 м2	1 060,0000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,6 мм, диаметром до 355 мм 	0,0160	0,0000	0,0160	100 м2	21,4000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,9 мм, периметром 4000 мм 	0,3850	0,0000	0,3850	100 м2	28,4000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,7 мм, диаметром до 800 мм 	0,4400	0,0000	0,4400	100 м2	26,4000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали толщиной 1,2 мм, диаметром до 355 мм 	0,0120	0,0000	0,0120	100 м2	450,0000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали толщиной 1,2 мм, диаметром до 200 мм 	0,0100	0,0000	0,0100	100 м2	612,0000
Воздуховод	Прокладка воздуховодов из листовой, оцинкованной стали и алюминия класса Н (нормальные) толщиной 0,7 мм, диаметром до 800 мм 	0,2200	0,0000	0,2200	100 м2	612,0000
Огнезащита и тепловая изоляция	Огнезащитное покрытие металлоконструкций воздуховодов приточно-вытяжных систем составом "Файрекс-300" с пределом огнестойкости 1,0 час 	0,0100	0,0000	0,0100	100 м2	28,6000
Огнезащита и тепловая изоляция	Огнезащитная пропитка ковровых изделий, тканей, занавесей составом "КЛОД-02" 	0,0200	0,0000	0,0200	100 м2	6,4500
Огнезащита и тепловая изоляция	Покрытие поверхности изоляции трубопроводов стеклотканями 	0,0100	0,0000	0,0100	100 м2	39,6000
Огнезащита и тепловая изоляция	Окраска металлических огрунтованных поверхностей краской МА-15 	0,3111	0,0000	0,3111	100 м2	10,3000
Огнезащита и тепловая изоляция	Огрунтовка металлических поверхностей за один раз грунтовкой ГФ-021 	0,1500	0,0000	0,1500	100 м2	11,0000
Окраска ОВ	Окраска металлических огрунтованных поверхностей краской БТ-177 серебристой за 2 раза 4,63+17,39+12,77+5,54+6,66+12,55+10,73+10,62+18,99+7,12+3,28+2,26-гр.4 	1,1254	0,0000	1,1254	100 м2	11,0000
Окраска ОВ	Огрунтовка металлических поверхностей за один раз грунтовкой ГФ-021 	0,0790	0,0000	0,0790	100 м2	11,0000
Окраска ОВ	Огрунтовка металлических поверхностей за один раз грунтовкой ГФ-021 	0,0619	0,0000	0,0619	100 м2	11,0000
Окраска ОВ	Огрунтовка металлических поверхностей за один раз грунтовкой ГФ-021 0,87+17,67+1,02+0,84+10,56+0,6+0,21+1,58+1,55+0,13+2,15-гр.4 	0,3718	0,0000	0,3718	100 м2	11,0000
Окраска ОВ	Окраска металлических огрунтованных поверхностей краской БТ-177 серебристой за 2 раза 	0,3718	0,0000	0,3718	100 м2	20,6000
